,Unnamed: 0,sigla,idpozo,area,cod_area,empresa,yacimiento,cod_yacimiento,formacion,cuenca,provincia,cota,profundidad,clasificacion,subclasificacion,tipo_recurso,sub_tipo_recurso,gasplus,tipopozo,tipoextraccion,tipoestado,adjiv_fecha_inicio_perf,adjiv_fecha_fin_perf,adjiv_fecha_inicio_term,adjiv_fecha_fin_term,geojson,geom,type,coordinates,coordinates_str,info_coordenadas,departamento_id,departamento_nombre,lat,lon,municipio_id,municipio_nombre,provincia_id,provincia_nombre
80070,80070,CAP.Ch.L-111,161337,DIADEMA,DIA,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,DIADEMA,DIA,comodoro rivadavia,GOLFO SAN JORGE,Chubut,543.0,1930.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Cavidad Progresiva,Extracción Efectiva,2019-09-20,2019-10-09,2019-10-15,2019-10-25,"{'type': 'Point', 'coordinates': [-67.72493786, -45.6877748]}",0101000020E61000004315C46165EE50C0A881300109D846C0,Point,"[-67.72493786, -45.6877748]","-67.72493786, -45.6877748","{'departamento_id': '26021', 'departamento_nombre': 'Escalante', 'lat': -45.6877748, 'lon': -67.72493786, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '26', 'provincia_nombre': 'Chubut'}",26021.0,Escalante,-45.6877748,-67.72493786,,,26.0,Chubut
80838,80838,APS.Ch.PC-3034(d),162111,PAMPA DEL CASTILLO - LA GUITARRA,PAM,CAPEX S.A.,PAMPA DEL CASTILLO - LA GUITARRA,Z266,mina el carmen,GOLFO SAN JORGE,Chubut,721.0,2800.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,2021-01-21,2021-02-14,2021-02-18,2021-02-25,"{'type': 'Point', 'coordinates': [-68.04910157, -45.84096153]}",0101000020E61000004455E97A240351C0A6459EA0A4EB46C0,Point,"[-68.04910157, -45.84096153]","-68.04910157, -45.84096153","{'departamento_id': '26021', 'departamento_nombre': 'Escalante', 'lat': -45.84096153, 'lon': -68.04910157, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '26', 'provincia_nombre': 'Chubut'}",26021.0,Escalante,-45.84096153,-68.04910157,,,26.0,Chubut
80888,80888,APS.Ch.PC-3035(d),162174,PAMPA DEL CASTILLO - LA GUITARRA,PAM,CAPEX S.A.,PAMPA DEL CASTILLO - LA GUITARRA,Z266,comodoro rivadavia,GOLFO SAN JORGE,Chubut,721.0,2100.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,2021-02-14,2021-03-02,2021-03-03,2021-03-11,"{'type': 'Point', 'coordinates': [-68.04910157, -45.84096153]}",0101000020E61000004455E97A240351C0A6459EA0A4EB46C0,Point,"[-68.04910157, -45.84096153]","-68.04910157, -45.84096153","{'departamento_id': '26021', 'departamento_nombre': 'Escalante', 'lat': -45.84096153, 'lon': -68.04910157, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '26', 'provincia_nombre': 'Chubut'}",26021.0,Escalante,-45.84096153,-68.04910157,,,26.0,Chubut
80945,80945,PAE.Nq.APO-203(h),162231,AGUADA PICHANA OESTE ,APO,PAN AMERICAN ENERGY SL,AGUADA PICHANA OESTE,APO,vaca muerta,NEUQUINA,Neuquén,826.12,0.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Gasífero,Surgencia Natural,Extracción Efectiva,2019-12-07,2020-07-15,2020-08-11,2021-03-07,"{'type': 'Point', 'coordinates': [-69.399912, -38.459812]}",0101000020E6100000CA518028985951C078279F1EDB3A43C0,Point,"[-69.399912, -38.459812]","-69.399912, -38.459812","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.459812, 'lon': -69.399912, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.459812,-69.399912,,,58.0,Neuquén
80953,80953,PAE.Nq.APO-205(h),162239,AGUADA PICHANA OESTE ,APO,PAN AMERICAN ENERGY SL,AGUADA PICHANA OESTE,APO,vaca muerta,NEUQUINA,Neuquén,826.1,0.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Gasífero,Surgencia Natural,Extracción Efectiva,2019-12-07,2020-07-15,2020-08-12,2021-03-04,"{'type': 'Point', 'coordinates': [-69.399912, -38.459812]}",0101000020E6100000CA518028985951C078279F1EDB3A43C0,Point,"[-69.399912, -38.459812]","-69.399912, -38.459812","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.459812, 'lon': -69.399912, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.459812,-69.399912,,,58.0,Neuquén
80966,80966,CHA.Nq.ET-2033h,162315,EL TRAPIAL ESTE,ETE,CHEVRON ARGENTINA S.R.L.,EL TRAPIAL,TRA,vaca muerta,NEUQUINA,Neuquén,906.05,5307.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2020-05-19,2020-08-26,2020-11-01,2021-05-31,"{'type': 'Point', 'coordinates': [-69.34548, -37.47091]}",0101000020E6100000035B25581C5651C000AE64C746BC42C0,Point,"[-69.34548, -37.47091]","-69.34548, -37.47091","{'departamento_id': '58091', 'departamento_nombre': 'Pehuenches', 'lat': -37.47091, 'lon': -69.34548, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58091.0,Pehuenches,-37.47091,-69.34548,,,58.0,Neuquén
81010,81010,CHA.Nq.ET-2032h,162314,EL TRAPIAL ESTE,ETE,CHEVRON ARGENTINA S.R.L.,EL TRAPIAL,TRA,vaca muerta,NEUQUINA,Neuquén,906.05,4811.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2020-03-17,2020-09-18,2020-11-01,2021-05-31,"{'type': 'Point', 'coordinates': [-69.34548, -37.47091]}",0101000020E6100000035B25581C5651C000AE64C746BC42C0,Point,"[-69.34548, -37.47091]","-69.34548, -37.47091","{'departamento_id': '58091', 'departamento_nombre': 'Pehuenches', 'lat': -37.47091, 'lon': -69.34548, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58091.0,Pehuenches,-37.47091,-69.34548,,,58.0,Neuquén
81011,81011,CHA.Nq.ET-2034h,162316,EL TRAPIAL ESTE,ETE,CHEVRON ARGENTINA S.R.L.,EL TRAPIAL,TRA,vaca muerta,NEUQUINA,Neuquén,906.05,5402.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2020-05-22,2020-08-01,2020-11-01,2021-05-31,"{'type': 'Point', 'coordinates': [-69.34548, -37.47091]}",0101000020E6100000035B25581C5651C000AE64C746BC42C0,Point,"[-69.34548, -37.47091]","-69.34548, -37.47091","{'departamento_id': '58091', 'departamento_nombre': 'Pehuenches', 'lat': -37.47091, 'lon': -69.34548, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58091.0,Pehuenches,-37.47091,-69.34548,,,58.0,Neuquén
81242,81242,PNR.NQ.BCE-1027 ,162546,AL SUR DE LA DORSAL,SDD,OILSTONE ENERGIA S.A.,BORDE COLORADO ESTE,BCE,quebrada del sapo,NEUQUINA,Neuquén,637.0,956.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,2004-08-03,2004-08-12,2021-08-11,2021-08-11,"{'type': 'Point', 'coordinates': [-68.96031291, -39.18337554]}",0101000020E61000001A9847C4753D51C0DA9785D9789743C0,Point,"[-68.96031291, -39.18337554]","-68.96031291, -39.18337554","{'departamento_id': '58035', 'departamento_nombre': 'Confluencia', 'lat': -39.18337554, 'lon': -68.96031291, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58035.0,Confluencia,-39.18337554,-68.96031291,,,58.0,Neuquén
81887,81887,PCR.LP.EM-2570,163195,MEDANITO,NIT,PETROQUIMICA COMODORO RIVADAVIA S.A.,MEDANITO,NIT,choiyoi,NEUQUINA,La Pampa,312.6,1329.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Extracción Efectiva,2022-03-25,2022-04-03,2022-04-16,2022-04-28,"{'type': 'Point', 'coordinates': [-67.58289, -38.12691]}",0101000020E610000097CADB114EE550C087C43D963E1043C0,Point,"[-67.58289, -38.12691]","-67.58289, -38.12691","{'departamento_id': '42112', 'departamento_nombre': 'Puelén', 'lat': -38.12691, 'lon': -67.58289, 'municipio_id': '420385', 'municipio_nombre': 'Colonia 25 de Mayo', 'provincia_id': '42', 'provincia_nombre': 'La Pampa'}",42112.0,Puelén,-38.12691,-67.58289,420385.0,Colonia 25 de Mayo,42.0,La Pampa
82332,82332,PCR.LP.EM-2572,163651,MEDANITO,NIT,PETROQUIMICA COMODORO RIVADAVIA S.A.,MEDANITO,NIT,choiyoi,NEUQUINA,La Pampa,312.22,1283.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Extracción Efectiva,2022-09-13,2022-09-24,2022-10-02,2022-10-11,"{'type': 'Point', 'coordinates': [-67.58289, -38.12691]}",0101000020E610000097CADB114EE550C087C43D963E1043C0,Point,"[-67.58289, -38.12691]","-67.58289, -38.12691","{'departamento_id': '42112', 'departamento_nombre': 'Puelén', 'lat': -38.12691, 'lon': -67.58289, 'municipio_id': '420385', 'municipio_nombre': 'Colonia 25 de Mayo', 'provincia_id': '42', 'provincia_nombre': 'La Pampa'}",42112.0,Puelén,-38.12691,-67.58289,420385.0,Colonia 25 de Mayo,42.0,La Pampa
82422,82422, TPT.Nq.FP-1276(h)(ST1),163741,FORTIN DE PIEDRA ,FOR,TECPETROL S.A.,FORTIN DE PIEDRA,FOR,vaca muerta,NEUQUINA,Neuquén,580.3,5629.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Gasífero,Surgencia Natural,Parado Transitoriamente,2022-04-01,2022-07-08,2022-09-09,2022-10-20,"{'type': 'Point', 'coordinates': [-69.043105003909, -38.445500987636]}",0101000020E610000052857D3BC24251C0BD1D262D063943C0,Point,"[-69.043105003909, -38.445500987636]","-69.043105003909, -38.445500987636","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.445500987636, 'lon': -69.043105003909, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.445500987636,-69.043105003909,,,58.0,Neuquén
82423,82423,TPT.Nq.FP-1277(h),163742,FORTIN DE PIEDRA ,FOR,TECPETROL S.A.,FORTIN DE PIEDRA,FOR,vaca muerta,NEUQUINA,Neuquén,580.3,5600.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Gasífero,Surgencia Natural,Extracción Efectiva,2022-04-05,2022-06-22,2022-09-09,2022-10-18,"{'type': 'Point', 'coordinates': [-69.043105003909, -38.445500987636]}",0101000020E610000052857D3BC24251C0BD1D262D063943C0,Point,"[-69.043105003909, -38.445500987636]","-69.043105003909, -38.445500987636","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.445500987636, 'lon': -69.043105003909, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.445500987636,-69.043105003909,,,58.0,Neuquén
82612,82612,CGC.SC.EH-4324,163932,EL HUEMUL - KOLUEL KAIKE,ELH,CGC ENERGIA SAU,EL HUEMUL,ELH,cañadon seco,GOLFO SAN JORGE,Santa Cruz,347.19,3200.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,2017-08-06,2017-09-03,2023-01-17,2023-01-23,"{'type': 'Point', 'coordinates': [-68.226442, -46.584862]}",0101000020E6100000371C96067E0E51C02A560DC2DC4A47C0,Point,"[-68.226442, -46.584862]","-68.226442, -46.584862","{'departamento_id': '78014', 'departamento_nombre': 'Deseado', 'lat': -46.584862, 'lon': -68.226442, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '78', 'provincia_nombre': 'Santa Cruz'}",78014.0,Deseado,-46.584862,-68.226442,,,78.0,Santa Cruz
82842,82842,CGC.SC.EH-4281,164162,EL HUEMUL - KOLUEL KAIKE,ELH,CGC ENERGIA SAU,EL HUEMUL,ELH,cañadon seco,GOLFO SAN JORGE,Santa Cruz,353.32,3250.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Extracción Efectiva,2018-12-03,2018-12-31,2023-02-12,2023-02-18,"{'type': 'Point', 'coordinates': [-68.226442, -46.584862]}",0101000020E6100000371C96067E0E51C02A560DC2DC4A47C0,Point,"[-68.226442, -46.584862]","-68.226442, -46.584862","{'departamento_id': '78014', 'departamento_nombre': 'Deseado', 'lat': -46.584862, 'lon': -68.226442, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '78', 'provincia_nombre': 'Santa Cruz'}",78014.0,Deseado,-46.584862,-68.226442,,,78.0,Santa Cruz
83192,83192,CHA.Nq.ET-2042(h),164530,EL TRAPIAL ESTE,ETE,CHEVRON ARGENTINA S.R.L.,EL TRAPIAL ESTE,ETE,vaca muerta,NEUQUINA,Neuquén,842.35,5756.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-08-29,2022-12-13,2023-05-05,2023-08-08,"{'type': 'Point', 'coordinates': [-69.40031118, -37.48355697]}",0101000020E6100000AF94C8B29E5951C091F3DD31E5BD42C0,Point,"[-69.40031118, -37.48355697]","-69.40031118, -37.48355697","{'departamento_id': '58091', 'departamento_nombre': 'Pehuenches', 'lat': -37.48355697, 'lon': -69.40031118, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58091.0,Pehuenches,-37.48355697,-69.40031118,,,58.0,Neuquén
83193,83193,CHA.Nq.ET-2043(h),164531,EL TRAPIAL ESTE,ETE,CHEVRON ARGENTINA S.R.L.,EL TRAPIAL ESTE,ETE,vaca muerta,NEUQUINA,Neuquén,842.35,5868.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-08-31,2023-01-06,2023-05-05,2023-08-16,"{'type': 'Point', 'coordinates': [-69.40031118, -37.48355697]}",0101000020E6100000AF94C8B29E5951C091F3DD31E5BD42C0,Point,"[-69.40031118, -37.48355697]","-69.40031118, -37.48355697","{'departamento_id': '58091', 'departamento_nombre': 'Pehuenches', 'lat': -37.48355697, 'lon': -69.40031118, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58091.0,Pehuenches,-37.48355697,-69.40031118,,,58.0,Neuquén
83521,83521,CGC.SCA.EPu-15,164866,CAMPO INDIO ESTE - EL CERRITO ,CIEC,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,EL PUMA,EPUM,ANITA,AUSTRAL,Santa Cruz,495.2,1995.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Gasífero,Surgencia Natural,Extracción Efectiva,2023-10-26,2023-11-07,2023-11-11,2023-12-03,"{'type': 'Point', 'coordinates': [-71.34421, -50.59942]}",0101000020E6100000323D618907D651C0BF4868CBB94C49C0,Point,"[-71.34421, -50.59942]","-71.34421, -50.59942","{'departamento_id': '78028', 'departamento_nombre': 'Lago Argentino', 'lat': -50.59942, 'lon': -71.34421, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '78', 'provincia_nombre': 'Santa Cruz'}",78028.0,Lago Argentino,-50.59942,-71.34421,,,78.0,Santa Cruz
83557,83557,TAU.Nq.AP-1082(h),164902,AGUADA PICHANA ESTE  ,APE,TOTAL AUSTRAL S.A.,AGUADA PICHANA ESTE VACA MUERTA,APVM,vaca muerta,NEUQUINA,Neuquén,358.2,6159.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Gasífero,Surgencia Natural,Extracción Efectiva,2023-02-15,2023-08-06,2023-08-23,2023-09-27,"{'type': 'Point', 'coordinates': [-69.090689, -38.372496]}",0101000020E6100000D8463CD9CD4551C006F2ECF2AD2F43C0,Point,"[-69.090689, -38.372496]","-69.090689, -38.372496","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.372496, 'lon': -69.090689, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.372496,-69.090689,,,58.0,Neuquén
83558,83558,TAU.Nq.AP-1083(h),164903,AGUADA PICHANA ESTE  ,APE,TOTAL AUSTRAL S.A.,AGUADA PICHANA ESTE VACA MUERTA,APVM,vaca muerta,NEUQUINA,Neuquén,358.82,6088.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Gasífero,Surgencia Natural,Extracción Efectiva,2023-03-11,2023-07-20,2023-08-23,2023-09-27,"{'type': 'Point', 'coordinates': [-69.090689, -38.372496]}",0101000020E6100000D8463CD9CD4551C006F2ECF2AD2F43C0,Point,"[-69.090689, -38.372496]","-69.090689, -38.372496","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.372496, 'lon': -69.090689, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.372496,-69.090689,,,58.0,Neuquén
83585,83585,SHE.Nq.CASO-16(h),164930,COIRON AMARGO SUR OESTE,CAOS,SHELL ARGENTINA S.A.,COIRON AMARGO SUR OESTE,CASO,vaca muerta,NEUQUINA,Neuquén,511.03,6433.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-01-27,2023-03-27,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.496745133684, -38.3870095874503]}",0101000020E6100000ADE719ACCA1F51C033ABB887893143C0,Point,"[-68.496745133684, -38.3870095874503]","-68.496745133684, -38.3870095874503","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870095874503, 'lon': -68.496745133684, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870095874503,-68.496745133684,,,58.0,Neuquén
83586,83586,SHE.Nq.CASO-17(h),164931,COIRON AMARGO SUR OESTE,CAOS,SHELL ARGENTINA S.A.,COIRON AMARGO SUR OESTE,CASO,vaca muerta,NEUQUINA,Neuquén,511.03,6367.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-02-14,2023-04-11,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.4965728784517, -38.3870093883403]}",0101000020E6100000F6419CD9C71F51C052150D86893143C0,Point,"[-68.4965728784517, -38.3870093883403]","-68.4965728784517, -38.3870093883403","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870093883403, 'lon': -68.4965728784517, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870093883403,-68.4965728784517,,,58.0,Neuquén
83587,83587,SHE.Nq.CASO-18(h),164932,COIRON AMARGO SUR OESTE,CAOS,SHELL ARGENTINA S.A.,COIRON AMARGO SUR OESTE,CASO,vaca muerta,NEUQUINA,Neuquén,511.02,6351.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-03-01,2023-04-26,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.4964015438433, -38.3870084722426]}",0101000020E61000006B1FFB0AC51F51C048C75D7E893143C0,Point,"[-68.4964015438433, -38.3870084722426]","-68.4964015438433, -38.3870084722426","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870084722426, 'lon': -68.4964015438433, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870084722426,-68.4964015438433,,,58.0,Neuquén
83588,83588,SHE.Nq.CASO-19(h),164933,COIRON AMARGO SUR OESTE,CAOS,SHELL ARGENTINA S.A.,COIRON AMARGO SUR OESTE,CASO,vaca muerta,NEUQUINA,Neuquén,511.0,6421.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-03-16,2023-05-24,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.4962297464314, -38.3870082745951]}",0101000020E61000006A0E693AC21F51C06B55B57C893143C0,Point,"[-68.4962297464314, -38.3870082745951]","-68.4962297464314, -38.3870082745951","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870082745951, 'lon': -68.4962297464314, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870082745951,-68.4962297464314,,,58.0,Neuquén
83589,83589,SHE.Nq.CASO-16(h)v,164934,CRUZ DE LORENA,CDLO,SHELL ARGENTINA S.A.,CRUZ DE LORENA,CDLO,vaca muerta,NEUQUINA,Neuquén,511.03,6433.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-01-27,2023-03-27,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.496745133684, -38.3870095874503]}",0101000020E6100000ADE719ACCA1F51C033ABB887893143C0,Point,"[-68.496745133684, -38.3870095874503]","-68.496745133684, -38.3870095874503","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870095874503, 'lon': -68.496745133684, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870095874503,-68.496745133684,,,58.0,Neuquén
83590,83590,SHE.Nq.CASO-17(h)v,164935,CRUZ DE LORENA,CDLO,SHELL ARGENTINA S.A.,CRUZ DE LORENA,CDLO,vaca muerta,NEUQUINA,Neuquén,511.03,6367.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-02-14,2023-04-11,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.4965728784517, -38.3870093883403]}",0101000020E6100000F6419CD9C71F51C052150D86893143C0,Point,"[-68.4965728784517, -38.3870093883403]","-68.4965728784517, -38.3870093883403","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870093883403, 'lon': -68.4965728784517, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870093883403,-68.4965728784517,,,58.0,Neuquén
83591,83591,SHE.Nq.CASO-18(h)v,164936,CRUZ DE LORENA,CDLO,SHELL ARGENTINA S.A.,CRUZ DE LORENA,CDLO,vaca muerta,NEUQUINA,Neuquén,511.02,6351.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-03-01,2023-04-26,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.4964015438433, -38.3870084722426]}",0101000020E61000006B1FFB0AC51F51C048C75D7E893143C0,Point,"[-68.4964015438433, -38.3870084722426]","-68.4964015438433, -38.3870084722426","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870084722426, 'lon': -68.4964015438433, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870084722426,-68.4964015438433,,,58.0,Neuquén
83592,83592,SHE.Nq.CASO-19(h)v,164937,CRUZ DE LORENA,CDLO,SHELL ARGENTINA S.A.,CRUZ DE LORENA,CDLO,vaca muerta,NEUQUINA,Neuquén,511.0,6421.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,SHALE,no,Petrolífero,Surgencia Natural,Extracción Efectiva,2022-03-16,2023-05-24,2023-09-10,2023-12-03,"{'type': 'Point', 'coordinates': [-68.4962297464314, -38.3870082745951]}",0101000020E61000006A0E693AC21F51C06B55B57C893143C0,Point,"[-68.4962297464314, -38.3870082745951]","-68.4962297464314, -38.3870082745951","{'departamento_id': '58014', 'departamento_nombre': 'Añelo', 'lat': -38.3870082745951, 'lon': -68.4962297464314, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '58', 'provincia_nombre': 'Neuquén'}",58014.0,Añelo,-38.3870082745951,-68.4962297464314,,,58.0,Neuquén
83928,83928,CGC.SCA.EPu-13,165337,CAMPO INDIO ESTE - EL CERRITO ,CIEC,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,EL PUMA,EPUM,magallanes,AUSTRAL,Santa Cruz,495.77,1910.0,EXPLOTACION,DESARROLLO,NO CONVENCIONAL,TIGHT,no,Gasífero,Surgencia Natural,En Estudio,2023-05-30,2023-06-06,2023-06-11,2023-10-24,"{'type': 'Point', 'coordinates': [-71.34421, -50.59942]}",0101000020E6100000323D618907D651C0BF4868CBB94C49C0,Point,"[-71.34421, -50.59942]","-71.34421, -50.59942","{'departamento_id': '78028', 'departamento_nombre': 'Lago Argentino', 'lat': -50.59942, 'lon': -71.34421, 'municipio_id': None, 'municipio_nombre': None, 'provincia_id': '78', 'provincia_nombre': 'Santa Cruz'}",78028.0,Lago Argentino,-50.59942,-71.34421,,,78.0,Santa Cruz
